,TMQ,U850,V850,UBOT,VBOT,QREFHT,PS,PSL,T200,T500,PRECT,TS,TREFHT,Z1000,Z200,ZBOT,Label,LOCATION,YEAR,MONTH,DAY
7012,55.91801055669241,10.393786123194197,-1.3195323829964347,-8.253082534696318,-6.432641882101091,0.02170767425306167,100624.20765268205,100973.17648108544,220.6027564492737,266.84002259548515,-0.07728344031133771,301.672017903107,300.8640576980507,65.99796749701659,12402.979090363333,66.65320589667405,1,4,2002,9,24
11732,32.10854642401053,-5.51951548232442,0.7913163822129781,-4.757178460048726,-8.61416631827485,0.014084693682742415,101232.34060018435,101677.68990578188,215.849972742947,263.20257531259153,0.19598341934742597,298.4108956876106,295.92496289078576,140.23962284274532,12275.137139605962,65.7418437987541,2,0,2008,6,30
5091,56.696546929674625,-4.427797774968013,-10.605808066292461,13.462175615503174,-0.35467181618252575,0.01851820476183277,100789.68297938643,101026.87251593228,219.2277799841809,265.9456855037573,0.14123711532141559,302.412636131916,301.8800416106901,79.01879838400923,12409.063293411918,66.44378156624467,1,3,2001,9,29
2329,32.86426926,-4.094449043,-0.00697654,-3.305657148,0.304929435,0.017910117,101232.7266,101233.875,219.6051788,267.5451355,4.787999999999999e-10,302.8790283,301.6323853,109.3803787,12453.84766,66.5873642,0,3,2006,8,5
5701,48.7933130484977,-2.538051549055337,-1.9716444277395215,-5.361725956605994,-9.71121230802078,0.018538243326891204,99931.23001760535,100492.75276397634,221.78043110457403,266.6382245141964,-0.42172349232928485,299.40893844692044,298.6714534031105,66.88188458231788,12471.916480331607,65.8771376465278,1,5,2008,6,30
5431,58.49507322941958,-16.4558315382433,35.889873667285755,0.31436931936256096,-4.761835011611328,0.02124421709836329,97568.62374382411,100551.64874196403,219.93788410703587,268.9467874612024,0.015474064454005343,302.5133594004691,301.91118553393903,66.05839142607837,12418.73309688022,65.40890484266798,1,3,2002,6,24
11486,27.44586893932465,-9.29588205564422,2.6072636023201454,3.780805779997136,-3.3498598505291897,0.012263512150120006,101808.06271133477,101709.70035439974,215.15846899035637,264.8334156984003,0.02417288633156659,296.1600486618095,299.0106205488841,157.0388432104232,12279.055050122686,64.87333598907844,2,0,2000,8,30
8279,45.59324646,3.556388378,-10.0041132,-8.491747856,-8.04570961,0.01370459,101242.4531,101242.4531,211.8166046,261.8556824,1.0115999999999998,295.4671021,293.9937134,107.018898,12147.91797,64.69035339,2,2,1998,6,27
3661,17.69244003,-8.303792,5.628266335,-9.755161285,7.899343014,0.008350667,102605.6719,102605.6719,224.1980896,255.9265594,0.19116,294.2228394,290.9943237,218.9298248,12124.68945,63.73779297,0,2,1998,8,23
555,20.07991409,-3.443315029,2.552374363,-6.427105904,0.037898708,0.010820119,102168.3359,102168.3359,218.1592255,265.3861694,0.0026424000000000005,294.246582,293.04422,184.6147003,12330.61914,64.4012146,0,2,1998,8,18
4825,57.18480854509228,-21.557748865569724,6.551578969620337,0.7202620791308072,11.583974022929747,0.019500338562803,100304.06024794608,100603.1485701653,218.43383136848377,268.4428707732595,0.24730148061303373,302.4916063454761,301.42735341960315,64.80928397216525,12438.643509557192,66.11402649881494,1,4,2005,9,13
1163,41.09541321,-7.419521332,2.083842754,-7.285336494,-5.444717884,0.01796856,101095.1641,101095.1641,218.4503632,267.4219971,0.033948,301.4957581,300.4485779,96.72988129,12371.48438,66.29424286,0,4,2002,3,31
7201,41.10464257671321,2.6924306660835073,-6.511333818674061,-7.5206245040716455,-3.8051602902397645,0.020762539797831985,101192.25987870648,101236.22605697617,219.82343522702914,266.17004355206996,-0.24197552407442924,302.55109210671503,297.35768517187233,108.8903348012057,12399.298650606937,65.7099588512609,1,4,2007,6,11
4715,57.52933323921295,2.359539799816902,12.26320307491897,-11.485828898402703,9.969416640779418,0.021297458641317882,100734.64135905066,100726.50073145579,218.9734673071343,270.6819759737755,19.464985641949053,302.5425063541293,302.0610534466653,73.64864341989404,12404.990725055908,66.55317352984684,1,4,2000,6,31
397,51.34966278,-2.52668643,-0.662254274,-6.408235073,-2.367013454,0.017554466,101362.0156,101362.0156,217.2973328,265.2931824,0.26676,301.5279846,300.1166687,119.965477,12353.53418,66.20636749,0,3,2008,10,12
9329,29.95427132,5.671003342,2.389077902,1.895416737,5.10859251,0.013841868,101358.0703,101358.0703,217.6813507,265.6120605,0.05328,297.8970032,296.714447,118.026268,12303.88086,65.32795715,2,1,2001,9,27
7631,59.859232965967735,-27.651910368267835,-6.38254149879373,16.251663750866577,9.113222171905475,0.01887298297444852,100366.3400574766,100489.08564258032,222.383081202073,269.32458249815204,-0.3584709831537589,298.73685403865096,299.016826755659,64.65531471486719,12502.135327419588,66.56471394066156,1,5,1998,8,27
10551,57.555398766053344,9.002928695511946,4.6289751196486755,-1.2847452089447335,4.362753512751417,0.01917816097821861,100989.12322564714,100760.4996143183,219.19129059251358,272.1582353721617,0.9957205944594509,300.1952877843575,298.90687161075147,92.37875392492559,12479.006453868808,65.94267798777756,2,4,2008,8,4
6149,63.406328414166396,-5.777637718066781,-14.617581526454199,-10.766797565517006,11.303599704801979,0.018663897891677852,100443.68367464618,101173.121222206,219.0512234845851,268.64459575675505,-0.3863451983243733,300.3247695183375,301.88602356663444,65.76371589144948,12416.596351606695,65.5881027952619,1,5,2007,7,11
7599,50.04711559961838,-2.78384329103491,1.973718335226461,-3.5305878248198055,-4.650048485073048,0.016823819213454168,101325.34159106023,101258.37970960708,220.0942400793155,266.94992977709074,-0.016845391470859394,297.6106892011138,297.9713415435575,88.78530511770724,12419.676027881815,65.39851980747635,1,5,2002,6,11
6194,60.37453226451159,7.18163031053521,5.830637758530465,-1.5612953185029381,4.923647415148821,0.023221187724933003,100229.20100041319,100451.42336018707,219.80856817818702,268.63117732030287,0.41805175978625386,303.10090669033224,301.55698499007883,66.37447603485647,12428.210886718081,66.46101408724157,1,3,2006,10,24
723,35.80421448,-1.360069036,3.667448282,-6.530735493,-0.495395988,0.019584414,101344.5469,101344.5469,216.430069,264.9092407,4.608e-10,301.5677185,300.1322632,118.6166077,12341.19434,66.30651855,0,3,2009,6,15
300,49.26957321,-7.379992962,1.074565887,-3.146109104,-1.736535549,0.017891712,101131.5391,101131.5391,217.6807861,266.1594543,0.09504000000000001,302.0543823,300.5827942,100.0112152,12371.76465,66.35007477,0,4,2000,11,29
10076,20.47598267,16.78067207,-11.05694771,8.471895218,-6.861953735,0.010519089,101166.3203,101166.3203,214.2385559,258.4307251,2.8440000000000003e-07,289.849884,289.8949585,99.02315521,12027.27539,63.75199509,2,0,2001,9,3
10602,20.49258671178366,10.829881672433801,2.9226546231332353,-6.041872649689597,7.795659921269839,0.011301496591627169,101529.70866729393,101857.68518971863,215.0001714634819,265.41998742597036,0.017227304298383827,297.55065744986615,296.2120515234582,135.41176250530427,12353.494430135832,65.05674679725513,2,1,2007,7,2
4294,57.53363037,1.45326364,-0.161057681,2.517704248,1.371214747,0.018917164,100717.5391,100717.5391,219.9918976,267.8039246,0.0522,302.077301,300.9892578,66.49329376,12439.19336,66.49329376,1,4,1998,8,18
5218,62.80063199575993,-20.982416465380496,-5.030667671837181,-11.808596764584365,13.118111165032126,0.019276341970793212,99117.26119840471,99903.7226046846,222.73225204403172,269.39716914083203,0.017866696253952485,299.14637432769433,299.00058256535397,64.52382418475696,12489.733412618338,65.79555829515394,1,5,1998,8,30
4185,55.08179092,-3.504860163,6.251586914,-4.787037373,4.862323284,0.018529704,100958.1797,100958.1797,219.2893066,267.0868225,0.27648,302.6077271,301.2076111,84.92063141,12409.51172,66.48323059,1,4,2002,6,25
10913,37.88161027781354,2.478600161734441,0.7655461111393029,4.828697204791118,-4.518970375184872,0.012012898804729699,101236.88100582894,101172.49109285616,214.5181205031233,266.54208973266464,0.027323678840608212,295.4248501119306,295.62014169918416,106.02895349747884,12335.843335221882,65.00961408103284,2,1,2002,8,16
11164,30.86783749303882,14.819454306390588,1.6304355684813676,3.825330620010555,7.521378263600939,0.011298288255326139,101695.32840813376,101870.4964957437,213.95225553002155,260.8699968988614,0.01762965923763793,290.1890331164142,290.36838196475105,161.54127971533833,12035.713805153116,64.44536141703097,2,0,2007,7,3
11797,21.621276398578313,-0.4096158963529559,-1.3573499336285824,-7.805165367640394,7.987576120077001,0.01054113116322752,101839.23382799346,102164.14063937524,215.28221086658118,265.7467891494925,-0.0052193077204005876,296.51444557714393,294.02389126889,152.35759187122767,12326.527248217604,64.80131111993285,2,2,1996,6,12
3142,58.31328201,7.735345364,-2.573105574,4.681871414,-0.890630245,0.019544486,100784.3281,100784.3281,218.5687561,267.6436157,0.9216000000000001,301.5137939,300.1852112,69.36489105,12412.6709,66.32389832,0,4,2001,9,19
5936,44.438015891536,-8.35881862037372,-0.4700548239431379,0.06439877278783346,-3.0956717615399043,0.018418822535044874,100803.74091744052,101177.69654515694,216.51252667203934,265.97002247741824,-0.14244176769047728,301.90805071026,301.4521643564616,87.72129528366916,12376.869844577192,65.58851767595635,1,3,1996,6,24
3205,44.85374451,-3.401895761,-4.325806618,1.275738597,-8.023948669,0.015664693,100518.8281,100518.8281,220.5373688,267.7052002,1.0512e-09,298.2449951,296.9977722,65.4498291,12416.24316,65.4498291,0,5,2001,9,4
4955,52.24866980327665,-1.8171747615095497,3.0329545468673285,-28.87374758470751,28.10356346067249,0.018358754528200252,99572.43116845642,100481.17624568865,223.11346859618163,270.7102514017354,-0.23055817394757583,301.1983695682516,301.745801835095,65.93781452660464,12427.168957725204,65.70480553140766,1,5,2007,10,24
4582,59.91156156572512,-6.734317366637663,9.702437344296907,6.667100053727649,15.364130255619408,0.021791075554467142,100172.20556149191,100310.82710701629,220.50007292985842,268.42835123748785,0.41697016604088566,303.28332610469727,301.649078249124,65.95532221511158,12383.546035339008,66.42122766088079,1,3,2007,10,16
10863,59.89196688085687,5.588454938736185,1.5960511886062103,2.2362625278067734,2.573664718298396,0.01991787407721111,100706.01356709877,100846.03023680719,217.07344079443965,268.0572275787215,0.5401386698751298,298.75587482087764,299.83649508047,71.83645432876526,12464.294666044832,66.35600812470139,2,4,2001,8,4
11481,35.90883826328084,-3.2971686617155354,-0.8003791353911232,3.946263425405366,-10.560773951605725,0.009911742043040024,102541.61114715763,102651.55868441553,218.10369511377164,264.9288852403368,0.013319648358175267,296.2431565872937,290.15106657287555,212.74159942772366,12079.77997265832,63.83410424549198,2,2,2006,8,12
6512,56.5439245266582,-6.903807876552701,4.615709637351707,3.2319063603844267,13.894118705787331,0.017909418124012172,100869.99376862588,101188.26292652704,217.59872039195014,266.68590804974934,0.03994895373847401,299.35818535944077,301.66386826457745,88.43693813297416,12395.778878928872,65.7103137286729,1,4,2007,7,18
11385,28.856406168906673,4.530228833385402,0.9418706723969316,1.2181199797622089,4.738817769789102,0.010518241625113932,101821.37925513354,101764.887576454,215.15215665247277,265.7997996096226,0.0189502628938847,296.0446794981353,295.25855695090877,163.18973357586663,12268.2359827349,64.89180834710163,2,2,2002,10,28
1152,13.32405758,-5.627679825,-1.517642736,-4.625001907,-5.641842842,0.010186729,101396.5391,101396.5391,218.9941254,262.9797363,3.96e-10,295.9743042,294.1634521,119.96521,12283.6123,64.58859253,0,5,2001,12,7
1212,41.95761108,-9.008582115,0.450924069,-9.901902199,-1.063572526,0.019528281,101648.6094,101648.6094,216.763916,264.9479675,0.018179999999999998,302.7497559,302.1352234,146.0704956,12395.52051,66.73957825,0,3,1997,7,9
4503,57.59080887,18.14908409,9.095878601,13.5956068,11.0757246,0.018347548,100566.8125,100566.8125,219.9570313,266.7933044,0.6804,301.4312439,300.6269226,66.32584381,12382.80762,66.32584381,1,4,1999,8,22
9849,39.47472,6.805082321,-2.74343729,5.935586929,-7.506914616,0.01059718,101585.0938,101585.0938,216.4891205,260.9523315,0.27792,290.4517822,290.2294617,134.3574371,12173.1084,63.80965042,2,0,2008,10,12
11640,33.70743383177107,-0.8235093510830536,-0.14312880747958157,13.22701120765317,6.7972294349014035,0.012330180679250456,101617.15854851287,101151.85172659448,216.88095699628047,265.45283293138255,-0.0053550107934543425,296.9574219160013,295.9047399915543,154.45485434837065,12298.49142144385,64.95588564970237,2,1,2001,8,9
8749,41.6815567,2.935720921,0.680084646,-3.079813004,-2.247598171,0.017807968,101514.6172,101516.6953,216.5253601,265.0697937,0.010116,301.2175598,299.9119568,133.4289703,12350.5,66.20368195,2,3,1997,6,2
11545,34.14739627522424,9.004251096147907,-11.42765094386299,2.2313563061204373,-4.205429105242101,0.010768868609007186,101275.73651562179,101275.41165275303,215.15138788165862,257.4961813016309,0.12360569891060036,290.3674396256873,293.6032100148425,122.42677625059524,11816.29878512688,64.30619998216103,2,0,2008,10,15
9714,32.5164299,4.102366924,-5.912567616,4.99199295,-6.262331009,0.011728089,101815.1953,101815.1953,215.2899628,262.8908691,3.5388e-05,291.0406799,291.4232788,154.4233398,12271.88477,64.15177917,2,0,2009,10,22
665,21.1389122,4.164932728,0.075519554,-4.489441395,3.310572147,0.008093231,102825.3516,102825.3516,213.4447784,254.0401306,8.1e-10,290.5478821,288.1175842,235.1056366,11972.56348,63.19476318,0,0,2001,7,18
10810,26.71193839773029,23.224788418908915,-10.258374729539229,12.425617846462991,-6.311330012475788,0.011785591106407246,101175.78615236472,101582.06485119603,215.67173466402548,256.3175186106094,0.030010547659035224,295.01677457093894,293.9087904303278,120.5123517023554,12291.13204872679,64.31751636039026,2,1,1996,9,27
642,12.99743652,2.836371422,-2.90233326,0.625647902,-5.299153328,0.009542279,101398.125,101398.125,217.328537,263.6284485,0.0,295.6444397,293.8041077,119.9460602,12190.17676,64.50587463,0,5,2002,11,17
11085,21.384554380631798,18.337022131828043,3.661472538450625,17.11029723303871,-5.0516476643524015,0.011150112249022034,101088.58293728423,101066.3828014343,216.65039128025361,261.1167510517152,0.02402905206105593,292.9228442482206,290.067334044324,116.06426537552099,12122.97747626214,63.722353833996245,2,0,2007,6,25
3767,46.97113419,-6.334591866,1.472923994,-7.542937756,-1.153972626,0.01901027,101371.6641,101373.7344,217.1159515,265.7702026,0.45,302.2993164,301.3638306,121.6160889,12369.11426,66.54699707,0,3,2006,7,5
4272,45.1238327,-3.979756594,-1.489189386,1.037405372,-2.397137165,0.01667482,100801.3828,100801.3828,219.7355499,268.2769775,3.3084000000000004e-06,298.6364441,297.3295898,70.09951782,12418.71094,65.59996796,1,5,2001,9,3
5426,45.31725097908962,15.752382755287949,3.3141867044457562,6.423835477103028,3.633150380407945,0.01680017625065864,101130.27297115633,101334.9813459369,220.43565282248554,265.9610022199141,-0.6893484942587842,301.3591759655799,301.7295424359787,96.1723017604902,12386.236485606947,66.61176560071667,1,4,2000,6,27
786,44.83919525,-4.674893856,-4.554508209,1.328517795,-8.072827339,0.015869537,100502.6328,100502.6328,220.6221313,267.868927,1.9440000000000002e-10,298.4839478,297.1137695,65.47953033,12417.11816,65.47953033,0,5,2001,9,4
2857,41.69680405,-2.471529245,-1.684928536,-3.019071102,-2.480361938,0.019387607,101618.7188,101619.875,215.9497833,266.6362,0.02358,302.7096252,301.5869446,143.3284454,12411.57422,66.63457489,0,3,2001,7,22
3202,50.72682953,5.867580891,-3.542992115,6.004300594,-2.642773628,0.018785575,100941.5156,100941.5156,218.7124939,267.2041321,0.5292000000000001,301.3495178,300.0000305,83.14494324,12393.55664,66.23973083,0,4,2007,10,9
6958,65.13004449220301,-4.567846517647711,42.52128024545128,-1.8035691021882316,-1.6577627262540917,0.021143448087769655,100774.60473355938,101010.57992235346,220.13872614187292,267.6812815337724,0.4323824700719845,303.1733458511877,301.6448887049879,76.61276418141932,12419.065985645764,66.58223845283439,1,3,2002,10,24
4187,41.51636887,-2.449033022,3.75338006,-4.759459496,-2.891417742,0.015729966,101284.1328,101284.1328,217.6494904,265.8135376,0.00014688,296.8893127,296.0166626,111.564415,12382.25098,65.26725006,1,5,2008,7,15
10595,29.97130705752734,-1.616025017041013,0.39770831178714827,0.829285580145208,3.4861325948907815,0.013136526150862936,101852.65874520809,101831.75625560741,216.96860126837782,264.80319470238186,0.03086542499123654,298.022959050227,296.1039082963147,144.5224409944446,12285.43399577321,64.89086286158492,2,1,2002,11,30
9952,46.92879105,13.27917099,0.393576652,6.912214279,5.162931442,0.013624305,101159.7031,101159.7031,216.4013214,265.8488464,0.9359999999999999,298.2561951,296.1390686,100.6183395,12292.03711,65.14163208,2,1,2007,7,16
4824,60.01429668613286,-20.448946958962186,0.1339785890496925,-16.70953049035334,5.738904160361676,0.019415337100325523,100036.16208536338,100895.76495810434,222.06617796043057,268.7948220271033,0.16247371914084147,298.59033063344873,298.33086665814875,66.68263487039619,12441.665378038313,65.53231857126114,1,5,2008,8,20
2905,34.9864769,-2.714729548,-3.412998199,-0.350829035,-5.001935959,0.013958697,101317.9063,101317.9063,217.8400116,266.6419678,3.5244e-09,298.6333618,295.9212952,114.2193909,12404.0,65.13105011,0,5,2001,8,1
4626,58.93321416258626,-5.0535249570159175,35.30921707333376,-26.227582410804004,3.9300927649205906,0.021288835062243973,100909.60691628786,100759.19273609821,220.21958560090442,267.287328770478,0.43186782722489137,302.63637853451047,301.10545119874894,66.06004894947816,12435.181123191853,66.54183521725014,1,3,2003,10,1
10349,25.04908943,25.10906219,4.323545456,12.02838802,-3.228210449,0.008203228,101103.9922,101103.9922,212.6877594,256.3200684,2.2680000000000003e-05,292.0133362,287.3846741,92.51909637,11907.2832,62.90602493,2,0,1998,6,27
996,31.29724312,0.694266796,-2.905029535,-0.033209328,-4.664500713,0.014986053,100947.8516,100953.8281,217.451416,261.8084717,0.016272,302.1197205,300.0124512,84.00956726,12229.16309,66.08179474,0,3,2002,10,13
9652,27.54316139,3.881805658,4.026974201,4.605590343,-2.499505281,0.010408712,102396.5781,102396.5781,213.5091095,259.0190735,0.0468,290.540863,290.413269,201.9082336,12094.90234,63.85016251,2,0,2009,8,31
8584,23.42243576,-1.891970754,1.786091924,-5.008179665,1.797753811,0.011798224,102227.9141,102227.9141,217.2185211,262.3147278,0.034092,296.069458,294.4303589,190.5876465,12241.97754,64.73978424,2,2,2004,6,24
6492,51.71160240011288,-4.02017063816074,-8.494631963323469,-16.937913880019572,-5.211415869174705,0.017247512893474013,100117.5776819855,100458.97238952236,218.3896740999485,265.9910761084252,0.23154440156693507,299.98361344494003,299.015837480264,94.51162505254962,12371.830040017872,65.95529677477062,1,5,1996,6,27
10498,29.22051048,26.0358448,-2.774978876,22.45383644,-5.60163784,0.01240305,99901.73438,99901.73438,224.7053986,257.6665955,0.04392,295.6990356,294.3051453,64.66835785,12042.71777,64.66835785,2,2,2004,8,25
156,15.85131454,-6.518946171,0.410247266,-7.368551731,1.731334209,0.007794521,102389.4531,102389.4531,219.6754913,261.3323669,0.028727999999999997,296.2173157,292.7983398,202.2692871,12207.77148,64.15371704,0,2,2001,9,4
7614,53.025631864682275,-18.624245829634134,0.6885731513524318,0.8683791759064037,10.959367306483145,0.019125786645443732,100411.77153287228,100508.202765461,219.85012053325786,268.4688365238219,0.3855086647202115,302.30576306623385,301.02056808356883,67.01470726322776,12386.47007933962,66.34849448031528,1,3,2003,9,27
3085,32.06702423,-5.272012711,1.997141957,-8.302865982,2.860594273,0.013555395,102116.4375,102116.4375,218.7363739,263.2792664,0.05904,297.0419922,296.1021118,182.4283142,12373.88281,65.17131042,0,1,2008,8,20
8367,32.80360413,-0.011035228,3.290846825,-6.881968021,7.806190014,0.013057791,101486.9688,101486.9688,218.4268036,265.0809021,0.02862,297.4630737,295.6989441,128.5097504,12279.53027,65.02223206,2,1,2009,9,27
1552,30.87626076,-6.161440849,-0.281962425,-6.720886707,0.891630054,0.014362171,101953.4453,101953.4453,212.462616,262.3728638,0.018684,298.6779175,297.9922485,169.8068542,12196.58008,65.63458252,0,2,2000,1,6
11720,21.434119688873494,20.761751999222707,1.036297152480967,14.146752973578147,1.2716241513681987,0.01146852415646129,101217.4446990259,101219.84657087344,221.1830930107592,260.55353240369953,0.029977309300315506,296.26582684514676,290.4916055002904,169.61596463607592,11917.931817790535,63.663726531778885,2,0,2004,8,14
6004,46.72260705615171,13.304423216080966,-0.46599612030213633,13.1690435534931,2.025490893064374,0.018851590746872687,101036.09434576833,101253.28665166054,218.6141102399467,266.3202259374009,0.21957221002659644,302.43969169373065,301.07215811082244,79.5224985400958,12371.027212449248,66.54252837252179,1,4,2000,6,17
7396,54.410116645924425,-10.356783918363721,-5.9365642889912404,-0.8193601007948854,2.081363215152175,0.015878196174537253,100895.04487717082,101344.94261456655,218.69122474071753,266.58328133807095,0.20369975924878625,298.4497861682906,299.33383170123096,81.95893144635629,12387.524496213522,65.69021532148372,1,5,2001,8,24
3795,44.0044136,13.21142864,-19.98899651,-0.122648634,-16.42268181,0.013981042,101249.9141,101249.9141,214.9812927,265.5697021,0.7092,295.3312988,295.1860352,108.1971283,12243.55762,65.0223465,0,2,2007,7,16
495,13.25771046,-8.042246819,10.37418365,-8.236824036,10.62481594,0.008030152,102361.0078,102361.0078,216.8667908,255.3917847,1.8864e-08,295.3184204,291.3833313,198.7187958,12003.72949,63.77237701,0,2,1997,8,14
2321,34.46773529,-7.408267975,1.71355474,-8.487846375,2.018749952,0.016090965,101424.6094,101424.6094,213.7316895,264.4468994,0.02916,300.6762695,300.1427917,125.3407669,12249.35352,66.16555786,0,1,2001,2,11
6158,57.289426927495064,11.64252505665835,3.1748343294318424,17.00111864844353,11.662747199951085,0.021398442575937822,100804.59620391451,101226.1948450075,220.44082779264596,267.27492940338436,0.4268057070246888,302.82282136646626,302.2640219024383,74.79633886520993,12415.63697158673,66.6199444401702,1,4,2007,6,11
5400,44.4854327420959,-6.076400700613543,-21.522368375121776,1.379942482603768,-3.0296942125182342,0.017891298565703328,101166.85220021411,101308.53852089797,217.90789619596646,266.25248525013063,-0.27734008807061217,298.8023727786224,299.58164610743444,95.32419216043661,12394.769289970453,66.02516046709243,1,4,2002,7,24
151,19.09333229,-3.3982265,-2.136328697,-2.365202188,-4.172769547,0.013748684,101222.1094,101222.1094,216.1503601,266.4144897,1.2528e-10,300.8500977,298.4698486,106.8865738,12324.41602,65.68949127,0,4,2000,3,27
6291,56.169457280397346,-2.62657426936235,-7.628805633603223,1.88961064551096,10.550165084277808,0.01726734298965138,100832.5320558607,100698.19073063447,220.3271222286157,267.18987521159903,-0.14993337464433565,302.3206000535242,298.79095279493816,66.21426535181534,12449.967636183914,65.95082999624866,1,5,2001,8,30
9123,46.25869751,0.712744415,-1.149253249,0.546299756,-3.743952036,0.017104169,101432.3594,101432.3594,216.3085632,266.4319458,0.16632,300.9458313,299.6920166,125.9416809,12357.14746,66.12441254,2,1,2000,4,16
6386,68.09090491409606,-4.548596714706469,50.69941011865578,-3.676713663768882,38.66800038274643,0.023982576216624932,100536.43025377615,100950.81123699674,219.93009022052726,269.5479593032966,51.06542120013648,303.01283641846857,302.02571607116107,74.56110603301332,12420.240770992816,66.48163713530637,1,3,2003,10,24
9942,40.1787796,9.149630547,-6.010780811,6.7248559,0.639432073,0.013797146,101522.1563,101522.1563,219.2539063,263.359314,1.4147999999999998,294.3683777,293.570282,130.8538666,12287.06055,64.65216827,2,2,1998,8,31
1738,47.1918869,-3.986100197,0.524546504,-3.422306299,0.267587036,0.019498898,101344.9219,101344.9688,218.4190216,267.9288025,0.00954,303.6491394,302.6986389,119.6920395,12461.27051,66.88994598,0,3,1998,8,13
3001,29.81964493,2.321089983,-8.991472244,-3.901637793,-7.611670971,0.014337073,101568.4844,101568.4844,214.1761932,263.3895874,0.0041400000000000005,297.5578613,296.8657227,136.228653,12238.1543,65.38293457,0,2,2005,6,3
10638,39.84389972884152,5.465400988498587,-6.591598994817846,3.970308622719637,-5.260750582695447,0.012557262287174666,101391.6722393713,100996.38296976597,216.68482403188227,264.85738874353,0.007653303604150131,295.2200130959534,294.8827222937774,119.85633897806382,12255.616339657186,65.37402316965097,2,2,2002,10,12
7194,53.43998963536082,20.793476589045948,1.1141300526644977,8.199060679293208,7.2034580249505575,0.01888554651569453,100647.98584006495,101138.46154627013,219.00875667311814,266.2983269231694,0.03338384886764273,302.56363063316394,301.0644531177239,66.72873943210476,12361.795595064303,66.61548070523901,1,4,2002,9,27
6693,48.21207316421997,-0.14857791540504817,-11.635211144377177,6.399849474701605,-7.31474356079344,0.018455500931514178,101109.14538115331,101487.96784567452,217.919512449529,266.2384390876148,0.15774062683905413,302.3737009451171,301.8748516283135,103.07071313079093,12390.499874795703,66.26866682864565,1,4,2000,6,25
10801,31.282939114425073,9.148970945880874,1.8150663552238724,10.85158467375142,7.631089093443515,0.011508860707665798,101629.55243327472,101563.0833041819,214.85044676791452,265.76524357189146,0.03308296167376997,296.9190546984055,296.77315386364313,119.31576509899385,12300.123142960989,64.75411841159611,2,1,2005,7,3
2883,32.03316116,-3.531043768,-5.109449863,-7.960353851,-3.647727489,0.013534241,101801.8828,101801.8828,217.1576996,264.7563782,0.05688,298.2466431,297.0895996,156.1994019,12280.74414,65.37374878,0,1,2000,7,24
3720,46.49793243,-1.51815486,3.658514261,-3.089089632,1.753840327,0.019934125,101476.8359,101520.1484,221.7079315,266.5360718,0.063,302.9892273,302.5608521,135.0223846,12440.62695,66.88406372,0,3,2004,8,25
10564,13.265409928636032,14.009984024393741,-0.253078862408854,8.220366371808192,-1.8349078242806252,0.005873862903100277,102034.41364735746,101937.66310697787,218.67789287179377,256.76586346872386,0.004751527745591171,291.0606397976431,288.42641406491066,154.2026969609768,11821.300641189557,63.07850120428689,2,0,2007,9,12
10884,15.831465266223478,18.165941795709614,-9.832129398532139,2.364703830563448,-6.501483534983814,0.006217552661995626,101692.65084383212,101840.27437876572,218.7648350238687,254.13643155920704,0.01980981075974591,290.3017604576776,287.3950502691212,157.42862501487565,11852.0263241469,63.11700351984895,2,0,2001,9,15
5958,35.25108563551163,-0.18554607303488613,-11.135383342353263,-6.497416874615676,-2.2661082825608783,0.015250023181934313,101274.56819547403,101007.23897076404,217.63029998410798,265.41976516337303,-0.2659972957202408,298.19142252814765,298.0138035400501,97.8927063867439,12421.93455578036,65.65401816253934,1,5,2005,6,25
5718,61.84858560093028,10.79270956806847,6.272940070748787,1.5156092161419665,10.864872909267712,0.0232394221697032,100836.85990079546,100483.87865356645,220.035549853827,267.55269770940527,0.3343797156448988,302.1928265949536,301.5802995805946,80.93611889846758,12437.513459259375,66.59862288743003,1,3,2003,10,24
7359,49.34435774240973,-6.267275354161433,8.45443755130336,-10.239220313612492,-2.584692753865074,0.01744032042353335,101047.92663333094,101157.69203019,219.7999819466339,267.953659343698,-0.05739188503623971,298.53700491499,299.43576664286905,68.54908767076671,12423.514062933205,65.96297110867438,1,5,2005,7,11
2276,7.175955772,-0.504894137,-8.304881096,-0.166171551,-10.67665577,0.008558712,101601.4141,101601.4141,216.4655304,262.351593,0.0,292.8535767,291.8908997,136.1981659,12215.74609,64.04019928,0,5,2002,2,4
4823,37.73132444592417,-7.242333194238426,11.926384833221526,-21.170482021675745,-3.30691498053244,0.021142577392481918,100814.17526902065,100894.63874659514,219.6108835623907,266.10808321421905,0.5801569129804587,302.96216281059753,301.3955139518508,71.51712372886209,12423.138221809046,66.65211695922295,1,3,2000,10,24
4704,54.638328797048935,-0.31814160730422447,-0.770513440184176,-0.5846952624718051,-7.063856607022988,0.018355841009740272,101193.70312860687,101213.74907068905,218.4416655447498,268.6340805709461,1.3080426610788172,299.1901891296014,301.47398226545556,90.75010977521124,12341.74111835572,66.5038832375413,1,5,2008,6,11
4461,57.3611145,15.30599117,6.872576714,11.69403744,10.3598814,0.018466558,100512.375,100512.375,220.0663605,267.0751648,0.30276000000000003,301.643158,300.7084961,66.34538269,12384.57715,66.34538269,1,4,1999,8,22
